Iteration 0, loss=0.6947906613349915
Iteration 65900, loss=0.6008555293083191
Iteration 66000, loss=0.5827026963233948
Iteration 66100, loss=0.5850135684013367
Iteration 66200, loss=0.5070667862892151
Iteration 66300, loss=0.2114303857088089
Iteration 66400, loss=0.26373377442359924
Iteration 66500, loss=0.914716899394989
Iteration 66600, loss=0.7389528155326843
Iteration 66700, loss=0.6884722113609314
Iteration 66800, loss=0.7303352355957031
Iteration 66900, loss=0.7507961988449097
Iteration 67000, loss=0.742013692855835
Iteration 67100, loss=0.7000313997268677
Iteration 67200, loss=0.6776182651519775
Iteration 67300, loss=0.7292621731758118
Iteration 67400, loss=0.513034999370575
Iteration 67500, loss=0.8934978246688843
Iteration 67600, loss=0.8997765779495239
Iteration 67700, loss=0.6556240320205688
Iteration 67800, loss=0.35742083191871643
Iteration 67900, loss=0.741395115852356
Iteration 68000, loss=0.6199631690979004
Iteration 68100, loss=0.7935684323310852
Iteration 68200, loss=0.5510421991348267
Iteration 68300, loss=0.39337030053138733
Iteration 68400, loss=0.11762101203203201
Iteration 68500, loss=0.050336576998233795
Iteration 68600, loss=0.647041380405426
Iteration 68700, loss=0.8101025819778442
Iteration 68800, loss=0.7160152792930603
Iteration 68900, loss=0.7952994108200073
Iteration 69000, loss=0.9004409313201904
Iteration 69100, loss=0.5748332738876343
Iteration 69200, loss=0.6966622471809387
Iteration 69300, loss=0.7007032036781311
Iteration 69400, loss=0.729232668876648
Iteration 69500, loss=0.7271750569343567
Iteration 69600, loss=0.7242469191551208
Iteration 69700, loss=0.676527738571167
Iteration 69800, loss=0.6267617344856262
Iteration 69900, loss=0.6064004302024841
Iteration 70000, loss=0.3341936469078064
{'admired': 0.32142684, 'two': 0.32884142, 'unusual': 0.33529368, 'pioneer': 0.3408486, 'utc': 0.34760207, 'meters': 0.35427228, 'replacing': 0.36654174, 'five': 0.36673748, 'wake': 0.37894636, 'eight': 1.0000001}
Iteration 70100, loss=0.5460838079452515
Iteration 70200, loss=0.10452275723218918
Iteration 70300, loss=0.6920531988143921
Iteration 70400, loss=0.646973729133606
Iteration 70500, loss=0.2534882128238678
Iteration 70600, loss=0.2921264171600342
Iteration 70700, loss=0.3011741638183594
Iteration 70800, loss=0.6532359719276428
Iteration 70900, loss=0.43906837701797485
Iteration 71000, loss=0.5971744656562805
Iteration 71100, loss=0.7117190361022949
Iteration 71200, loss=0.7328570485115051
Iteration 71300, loss=0.697475254535675
Iteration 71400, loss=0.7101225852966309
Iteration 71500, loss=0.5891008973121643
Iteration 71600, loss=0.5199620127677917
Iteration 71700, loss=0.6671823859214783
Iteration 71800, loss=0.863203763961792
Iteration 71900, loss=0.34331023693084717
Iteration 72000, loss=0.7041155099868774
Iteration 72100, loss=0.7539927959442139
Iteration 72200, loss=0.32569620013237
Iteration 72300, loss=0.6446101069450378
Iteration 72400, loss=0.8422641158103943
Iteration 72500, loss=0.8473401069641113
Iteration 72600, loss=0.5522188544273376
Iteration 72700, loss=0.6469296813011169
Iteration 72800, loss=0.7619894742965698
Iteration 72900, loss=0.5856391787528992
Iteration 73000, loss=0.7503648996353149
Iteration 73100, loss=0.7092738747596741
Iteration 73200, loss=0.5175365209579468
Iteration 73300, loss=0.722960352897644
Iteration 73400, loss=1.8832695484161377
Iteration 73500, loss=0.2572946548461914
Iteration 73600, loss=1.1059718132019043
Iteration 73700, loss=0.4375690817832947
Iteration 73800, loss=0.6098741292953491
Iteration 73900, loss=0.6192504167556763
Iteration 74000, loss=0.7024388313293457
Iteration 74100, loss=0.6945644617080688
Iteration 74200, loss=0.6876875758171082
Iteration 74300, loss=0.6825780868530273
Iteration 74400, loss=0.34331074357032776
Iteration 74500, loss=0.609159529209137
Iteration 74600, loss=0.7492960691452026
Iteration 74700, loss=1.0252575874328613
Iteration 74800, loss=0.6890366673469543
Iteration 74900, loss=0.5379658341407776
Iteration 75000, loss=0.20695126056671143
Iteration 75100, loss=0.7335588335990906
Iteration 75200, loss=0.499777615070343
Iteration 75300, loss=0.6903723478317261
Iteration 75400, loss=0.09082452952861786
Iteration 75500, loss=0.6079756617546082
Iteration 75600, loss=0.28030917048454285
Iteration 75700, loss=0.7029547095298767
Iteration 75800, loss=1.1116201877593994
Iteration 75900, loss=0.583650529384613
Iteration 76000, loss=0.6562451720237732
Iteration 76100, loss=0.6379292011260986
Iteration 76200, loss=0.6185229420661926
Iteration 76300, loss=0.6293210387229919
Iteration 76400, loss=1.0929170846939087
Iteration 76500, loss=0.39162763953208923
Iteration 76600, loss=0.6689127683639526
Iteration 76700, loss=0.694275975227356
Iteration 76800, loss=0.7481086254119873
Iteration 76900, loss=0.7115061283111572
Iteration 77000, loss=0.6584010720252991
Iteration 77100, loss=0.13752689957618713
Iteration 77200, loss=0.45475128293037415
Iteration 77300, loss=0.5954421162605286
Iteration 77400, loss=0.7001847624778748
Iteration 77500, loss=0.5612148642539978
Iteration 77600, loss=0.5843313932418823
Iteration 77700, loss=0.42144638299942017
Iteration 77800, loss=0.703605055809021
Iteration 77900, loss=0.8358637094497681
Iteration 78000, loss=0.6032671928405762
Iteration 78100, loss=0.7319732308387756
Iteration 78200, loss=0.5350279808044434
Iteration 78300, loss=0.6333274245262146
Iteration 78400, loss=0.8138649463653564
Iteration 78500, loss=0.7690455913543701
Iteration 78600, loss=0.5445213913917542
Iteration 78700, loss=0.6623315215110779
Iteration 78800, loss=0.7322998642921448
Iteration 78900, loss=1.3262121677398682
Iteration 79000, loss=0.6306572556495667
Iteration 79100, loss=0.6506041288375854
Iteration 79200, loss=0.6255085468292236
Iteration 79300, loss=0.5834708213806152
Iteration 79400, loss=0.5175087451934814
Iteration 79500, loss=0.7178522348403931
Iteration 79600, loss=0.7396755218505859
Iteration 79700, loss=0.7032086253166199
Iteration 79800, loss=0.28602883219718933
Iteration 79900, loss=0.8081784844398499
Iteration 80000, loss=0.9145359992980957
{'five': 0.31944412, 'by': 0.32872164, 'other': 0.33203405, 'junta': 0.3354229, 'the': 0.35916135, 'anthology': 0.36009336, 'of': 0.37814572, 'nine': 0.42278805, 'two': 0.4435045, 'eight': 1.0}
Iteration 80100, loss=0.6044203639030457
Iteration 80200, loss=0.715205729007721
Iteration 80300, loss=0.737659215927124
Iteration 80400, loss=0.9361597895622253
Iteration 80500, loss=0.04010395705699921
Iteration 80600, loss=0.5764294862747192
Iteration 80700, loss=0.741341769695282
Iteration 80800, loss=0.5252060890197754
Iteration 80900, loss=0.25025296211242676
Iteration 81000, loss=0.6313796043395996
Iteration 81100, loss=0.7536077499389648
Iteration 81200, loss=0.6985442042350769
Iteration 81300, loss=0.8174757957458496
Iteration 81400, loss=0.7542703747749329
Iteration 81500, loss=0.655376136302948
Iteration 81600, loss=0.6364024877548218
Iteration 81700, loss=0.5857056379318237
Iteration 81800, loss=1.1798601150512695
Iteration 81900, loss=0.7706487774848938
Iteration 82000, loss=0.7363752126693726
Iteration 82100, loss=0.4879065752029419
Iteration 82200, loss=0.1889374703168869
Iteration 82300, loss=2.3721320629119873
Iteration 82400, loss=0.5053231716156006
Iteration 82500, loss=0.6557815670967102
Iteration 82600, loss=0.6492388248443604
Iteration 82700, loss=0.497149795293808
Iteration 82800, loss=0.5593690276145935
Iteration 82900, loss=0.6045619249343872
Iteration 83000, loss=0.6176920533180237
Iteration 83100, loss=0.4541012942790985
Iteration 83200, loss=0.8220642805099487
Iteration 83300, loss=0.21104323863983154
Iteration 83400, loss=0.5638253688812256
Iteration 83500, loss=0.1754027158021927
Iteration 83600, loss=0.4946986138820648
Iteration 83700, loss=0.5646997690200806
Iteration 83800, loss=0.2619219720363617
Iteration 83900, loss=0.7007207870483398
Iteration 84000, loss=0.6100738048553467
Iteration 84100, loss=0.644264817237854
Iteration 84200, loss=0.6419594287872314
Iteration 84300, loss=0.5943602919578552
Iteration 84400, loss=0.6628952622413635
Iteration 84500, loss=0.6240871548652649
Iteration 84600, loss=0.6903200149536133
Iteration 84700, loss=0.26064810156822205
Iteration 84800, loss=0.32788971066474915
Iteration 84900, loss=0.6867387294769287
Iteration 85000, loss=0.5535291433334351
Iteration 85100, loss=0.5501784682273865
Iteration 85200, loss=0.9234618544578552
Iteration 85300, loss=0.3258831202983856
Iteration 85400, loss=0.3725811541080475
Iteration 85500, loss=0.46220144629478455
Iteration 85600, loss=0.3065747618675232
Iteration 85700, loss=0.5895631313323975
Iteration 85800, loss=0.5178163647651672
Iteration 85900, loss=0.7192572355270386
Iteration 86000, loss=1.083638072013855
Iteration 86100, loss=0.44766250252723694
Iteration 86200, loss=0.714876115322113
Iteration 86300, loss=0.49891966581344604
Iteration 86400, loss=0.628753125667572
Iteration 86500, loss=0.4046463966369629
Iteration 86600, loss=0.10601071268320084
Iteration 86700, loss=0.7278167009353638
Iteration 86800, loss=1.7045588493347168
Iteration 86900, loss=0.3142271637916565
Iteration 87000, loss=0.9928379058837891
Iteration 87100, loss=0.7666963338851929
Iteration 87200, loss=0.7148696184158325
Iteration 87300, loss=0.7012090682983398
Iteration 87400, loss=0.6698033809661865
Iteration 87500, loss=1.77268648147583
Iteration 87600, loss=0.4527837336063385
Iteration 87700, loss=0.828781247138977
Iteration 87800, loss=0.7066419124603271
Iteration 87900, loss=0.627265453338623
Iteration 88000, loss=0.868208110332489
Iteration 88100, loss=0.4552716612815857
Iteration 88200, loss=0.6393382549285889
Iteration 88300, loss=0.5988929867744446
Iteration 88400, loss=0.5421489477157593
Iteration 88500, loss=0.4572576880455017
Iteration 88600, loss=0.9398086071014404
Iteration 88700, loss=0.7128161787986755
Iteration 88800, loss=0.19795861840248108
Iteration 88900, loss=0.16090500354766846
Iteration 89000, loss=0.4830252528190613
Iteration 89100, loss=0.42034897208213806
Iteration 89200, loss=0.6596685647964478
Iteration 89300, loss=0.6903821229934692
Iteration 89400, loss=0.1757369488477707
Iteration 89500, loss=0.6357046961784363
Iteration 89600, loss=0.7435312271118164
Iteration 89700, loss=1.0569838285446167
Iteration 89800, loss=0.15282699465751648
Iteration 89900, loss=0.2142764776945114
Iteration 90000, loss=0.6699297428131104
{'replacing': 0.29007262, 'icon': 0.29155844, 'september': 0.2960088, 'than': 0.31358418, 'junta': 0.3195043, 'grande': 0.32939023, 'meters': 0.33933106, 'wake': 0.39475954, 'two': 0.4043363, 'eight': 1.0}
Iteration 90100, loss=0.3091832995414734
Iteration 90200, loss=0.8011556267738342
Iteration 90300, loss=0.7313870787620544
Iteration 90400, loss=0.6286745667457581
Iteration 90500, loss=0.6601457595825195
Iteration 90600, loss=0.34397801756858826
Iteration 90700, loss=0.023717567324638367
Iteration 90800, loss=0.7049258351325989
Iteration 90900, loss=0.6843553781509399
Iteration 91000, loss=0.6554698348045349
Iteration 91100, loss=0.79189133644104
Iteration 91200, loss=0.6408194303512573
Iteration 91300, loss=0.12016943842172623
Iteration 91400, loss=0.7077489495277405
Iteration 91500, loss=0.6432365775108337
Iteration 91600, loss=0.6075366735458374
Iteration 91700, loss=0.7694243788719177
Iteration 91800, loss=0.7281811833381653
Iteration 91900, loss=0.6120653748512268
Iteration 92000, loss=0.4667719304561615
Iteration 92100, loss=0.6358315348625183
Iteration 92200, loss=0.7081685066223145
Iteration 92300, loss=0.6762228608131409
Iteration 92400, loss=0.7076323628425598
Iteration 92500, loss=0.6354538798332214
Iteration 92600, loss=0.6755465865135193
Iteration 92700, loss=0.6652311682701111
Iteration 92800, loss=0.5292332768440247
Iteration 92900, loss=1.4477052688598633
Iteration 93000, loss=0.6526014804840088
Iteration 93100, loss=0.2417343109846115
Iteration 93200, loss=0.6386218667030334
Iteration 93300, loss=0.7311448454856873
Iteration 93400, loss=0.45977234840393066
Iteration 93500, loss=0.6329237222671509
Iteration 93600, loss=0.9074007868766785
Iteration 93700, loss=0.6564522385597229
Iteration 93800, loss=0.5940724015235901
Iteration 93900, loss=0.6058388948440552
Iteration 94000, loss=0.6112425923347473
Iteration 94100, loss=0.2458142191171646
Iteration 94200, loss=0.13365976512432098
Iteration 94300, loss=0.8332943320274353
Iteration 94400, loss=0.7608579993247986
Iteration 94500, loss=0.6801297664642334
Iteration 94600, loss=0.12809619307518005
Iteration 94700, loss=0.5488505959510803
Iteration 94800, loss=0.6666305065155029
Iteration 94900, loss=0.563659131526947
Iteration 95000, loss=0.6590501070022583
Iteration 95100, loss=0.6017783284187317
Iteration 95200, loss=0.6368780136108398
Iteration 95300, loss=0.7856535911560059
Iteration 95400, loss=1.9710222482681274
Iteration 95500, loss=0.7723594903945923
Iteration 95600, loss=7.634652137756348
Iteration 95700, loss=0.45995450019836426
Iteration 95800, loss=0.6929147243499756
Iteration 95900, loss=0.670022189617157
Iteration 96000, loss=0.43656229972839355
Iteration 96100, loss=0.5823846459388733
Iteration 96200, loss=4.644351482391357
Iteration 96300, loss=0.3441712260246277
Iteration 96400, loss=1.0494136810302734
Iteration 96500, loss=0.7368248105049133
Iteration 96600, loss=0.7838290929794312
Iteration 96700, loss=0.5669633150100708
Iteration 96800, loss=0.6916217803955078
Iteration 96900, loss=0.6546813249588013
Iteration 97000, loss=0.6178576946258545
Iteration 97100, loss=0.9194629192352295
Iteration 97200, loss=0.7491793036460876
Iteration 97300, loss=0.8762240409851074
Iteration 97400, loss=0.8786520957946777
Iteration 97500, loss=0.35925090312957764
Iteration 97600, loss=0.6595222353935242
Iteration 97700, loss=0.5269055962562561
Iteration 97800, loss=0.48316434025764465
Iteration 97900, loss=0.02778363600373268
Iteration 98000, loss=0.5651419162750244
Iteration 98100, loss=0.5095134973526001
Iteration 98200, loss=0.6081697940826416
Iteration 98300, loss=0.09601932764053345
Iteration 98400, loss=0.22285693883895874
Iteration 98500, loss=0.5629565119743347
Iteration 98600, loss=0.5450795888900757
Iteration 98700, loss=0.8458261489868164
Iteration 98800, loss=0.9143730998039246
Iteration 98900, loss=0.6530297994613647
Iteration 99000, loss=0.5815774202346802
Iteration 99100, loss=0.276063472032547
Iteration 99200, loss=0.4265366792678833
Iteration 99300, loss=0.3572641909122467
Iteration 99400, loss=0.74513179063797
Iteration 99500, loss=0.5760478973388672
Iteration 99600, loss=0.7300156950950623
Iteration 99700, loss=0.6992048621177673
Iteration 99800, loss=0.4810364842414856
Iteration 99900, loss=0.515591025352478
Iteration 100000, loss=0.5668809413909912
{'be': 0.26746047, 'grande': 0.2728451, 'meters': 0.28032616, 'september': 0.29640734, 'than': 0.29798716, 'junta': 0.30560103, 'replacing': 0.32568634, 'icon': 0.3420345, 'two': 0.44137084, 'eight': 1.0}
Iteration 100100, loss=0.657859742641449
Iteration 100200, loss=0.42695310711860657
Iteration 100300, loss=0.6988160610198975
Iteration 100400, loss=0.522453248500824
Iteration 100500, loss=0.5007057785987854
Iteration 100600, loss=0.8875412940979004
Iteration 100700, loss=0.4861440062522888
Iteration 100800, loss=0.7848753333091736
Iteration 100900, loss=0.6819034218788147
Iteration 101000, loss=0.023400111123919487
Iteration 101100, loss=1.0726617574691772
Iteration 101200, loss=0.765906810760498
Iteration 101300, loss=0.5625629425048828
Iteration 101400, loss=0.8589281439781189
Iteration 101500, loss=0.22596551477909088
Iteration 101600, loss=0.0925678238272667
Iteration 101700, loss=0.11524379998445511
Iteration 101800, loss=1.3487563133239746
Iteration 101900, loss=0.5908471941947937
Iteration 102000, loss=0.6343197226524353
Iteration 102100, loss=0.8092014789581299
Iteration 102200, loss=0.2154906541109085
Iteration 102300, loss=0.74892657995224
Iteration 102400, loss=1.701829433441162
Iteration 102500, loss=0.7103452086448669
Iteration 102600, loss=0.9105788469314575
Iteration 102700, loss=0.788810670375824
Iteration 102800, loss=0.6536248922348022
Iteration 102900, loss=0.39071106910705566
Iteration 103000, loss=0.6404523253440857
Iteration 103100, loss=0.35962915420532227
Iteration 103200, loss=0.48051905632019043
Iteration 103300, loss=0.5746269822120667
Iteration 103400, loss=0.7119931578636169
Iteration 103500, loss=0.6191362738609314
Iteration 103600, loss=0.648837149143219
Iteration 103700, loss=0.6718353033065796
Iteration 103800, loss=1.1373937129974365
Iteration 103900, loss=0.869174599647522
Iteration 104000, loss=0.5824084281921387
Iteration 104100, loss=0.8395603895187378
Iteration 104200, loss=0.6757459044456482
Iteration 104300, loss=0.6735852956771851
Iteration 104400, loss=0.7072812914848328
Iteration 104500, loss=0.2339348942041397
Iteration 104600, loss=0.07725338637828827
Iteration 104700, loss=0.6156433820724487
Iteration 104800, loss=0.5147896409034729
Iteration 104900, loss=0.6764423847198486
Iteration 105000, loss=0.6399925947189331
Iteration 105100, loss=1.0135554075241089
Iteration 105200, loss=0.37249043583869934
Iteration 105300, loss=0.5069459676742554
Iteration 105400, loss=0.6442734599113464
Iteration 105500, loss=0.7728384733200073
Iteration 105600, loss=0.5878750085830688
Iteration 105700, loss=0.5775434374809265
Iteration 105800, loss=0.5681105852127075
Iteration 105900, loss=0.6764686703681946
Iteration 106000, loss=0.5562406182289124
Iteration 106100, loss=0.2532142102718353
Iteration 106200, loss=0.7961834073066711
Iteration 106300, loss=0.8054777383804321
Iteration 106400, loss=0.4776185154914856
Iteration 106500, loss=0.08119253069162369
Iteration 106600, loss=0.2788851261138916
Iteration 106700, loss=0.61531001329422
Iteration 106800, loss=0.6141501665115356
Iteration 106900, loss=0.9950578212738037
Iteration 107000, loss=0.8614562749862671
Iteration 107100, loss=0.7621904611587524
Iteration 107200, loss=0.5911006927490234
Iteration 107300, loss=0.7431184649467468
Iteration 107400, loss=0.6266568303108215
Iteration 107500, loss=1.1682347059249878
Iteration 107600, loss=0.6290854215621948
Iteration 107700, loss=0.3471146821975708
Iteration 107800, loss=0.2934446334838867
Iteration 107900, loss=0.25187745690345764
Iteration 108000, loss=0.5384824275970459
Iteration 108100, loss=0.8475630283355713
Iteration 108200, loss=0.5856896042823792
Iteration 108300, loss=0.5569814443588257
Iteration 108400, loss=0.9112162590026855
Iteration 108500, loss=0.28951242566108704
Iteration 108600, loss=0.6395927667617798
Iteration 108700, loss=0.553556501865387
Iteration 108800, loss=0.26560890674591064
Iteration 108900, loss=0.5698296427726746
Iteration 109000, loss=0.5666583776473999
Iteration 109100, loss=0.41239863634109497
Iteration 109200, loss=0.6296630501747131
Iteration 109300, loss=1.1515185832977295
Iteration 109400, loss=0.6501112580299377
Iteration 109500, loss=0.1951434463262558
Iteration 109600, loss=0.5758072137832642
Iteration 109700, loss=0.7203739285469055
Iteration 109800, loss=0.42824968695640564
Iteration 109900, loss=0.3840178847312927
Iteration 110000, loss=0.7297702431678772
{'icon': 0.27038667, 'obligation': 0.27638364, 'businessman': 0.27712426, 'emission': 0.27783588, 'junta': 0.28539205, 'replacing': 0.31783, 'meters': 0.32053363, 'than': 0.3306601, 'two': 0.47238263, 'eight': 1.0}
Iteration 110100, loss=0.630052924156189
Iteration 110200, loss=0.42865586280822754
Iteration 110300, loss=0.09823226928710938
Iteration 110400, loss=0.27401962876319885
Iteration 110500, loss=0.5910041928291321
Iteration 110600, loss=0.6696363687515259
Iteration 110700, loss=0.7922142148017883
Iteration 110800, loss=0.4832759201526642
Iteration 110900, loss=0.666690468788147
Iteration 111000, loss=0.1549452841281891
Iteration 111100, loss=0.5671263337135315
Iteration 111200, loss=0.23952984809875488
Iteration 111300, loss=0.11271797865629196
Iteration 111400, loss=0.6316531896591187
Iteration 111500, loss=0.5543518662452698
Iteration 111600, loss=0.8768415451049805
Iteration 111700, loss=0.486395001411438
Iteration 111800, loss=1.1815228462219238
Iteration 111900, loss=0.7249755859375
Iteration 112000, loss=0.5752260088920593
Iteration 112100, loss=0.458115816116333
Iteration 112200, loss=0.7265892624855042
Iteration 112300, loss=0.6643796563148499
Iteration 112400, loss=0.5117186903953552
Iteration 112500, loss=0.6950686573982239
Iteration 112600, loss=0.9217949509620667
Iteration 112700, loss=0.5001040697097778
Iteration 112800, loss=0.03724425658583641
Iteration 112900, loss=0.2490534633398056
Iteration 113000, loss=0.6844253540039062
Iteration 113100, loss=0.7233649492263794
Iteration 113200, loss=1.0864614248275757
Iteration 113300, loss=0.6269331574440002
Iteration 113400, loss=1.256204605102539
Iteration 113500, loss=0.5363283157348633
Iteration 113600, loss=0.4919748604297638
Iteration 113700, loss=0.4059790074825287
Iteration 113800, loss=0.6089031100273132
Iteration 113900, loss=0.5495799779891968
Iteration 114000, loss=0.8171454668045044
Iteration 114100, loss=0.9359862208366394
Iteration 114200, loss=0.8579212427139282
Iteration 114300, loss=0.7866950035095215
Iteration 114400, loss=0.6425937414169312
Iteration 114500, loss=0.7819984555244446
Iteration 114600, loss=0.5894747376441956
Iteration 114700, loss=0.41771167516708374
Iteration 114800, loss=1.1819826364517212
Iteration 114900, loss=0.4973962604999542
Iteration 115000, loss=0.6154425740242004
Iteration 115100, loss=0.750872790813446
Iteration 115200, loss=1.0103752613067627
Iteration 115300, loss=0.48085466027259827
Iteration 115400, loss=0.6303494572639465
Iteration 115500, loss=0.39789512753486633
Iteration 115600, loss=0.557398796081543
Iteration 115700, loss=0.768785834312439
Iteration 115800, loss=0.5372301936149597
Iteration 115900, loss=0.4619627594947815
Iteration 116000, loss=0.5033088326454163
Iteration 116100, loss=0.49581241607666016
Iteration 116200, loss=1.7675793170928955
Iteration 116300, loss=0.7486312985420227
Iteration 116400, loss=0.7516269683837891
Iteration 116500, loss=0.44052430987358093
Iteration 116600, loss=0.5784240365028381
Iteration 116700, loss=0.5188678503036499
Iteration 116800, loss=0.1470813900232315
Iteration 116900, loss=0.5760548710823059
Iteration 117000, loss=0.7975418567657471
Iteration 117100, loss=0.005270431283861399
Iteration 117200, loss=0.5563626885414124
Iteration 117300, loss=0.8603135943412781
Iteration 117400, loss=0.5499105453491211
Iteration 117500, loss=0.5118404030799866
Iteration 117600, loss=0.7798975706100464
Iteration 117700, loss=0.2513284981250763
Iteration 117800, loss=3.491429328918457
Iteration 117900, loss=0.0737074613571167
Iteration 118000, loss=0.8408608436584473
Iteration 118100, loss=0.7166792750358582
Iteration 118200, loss=0.22070011496543884
Iteration 118300, loss=0.4231612980365753
Iteration 118400, loss=0.7226479649543762
Iteration 118500, loss=0.577082633972168
Iteration 118600, loss=0.5900209546089172
Iteration 118700, loss=0.5625513195991516
Iteration 118800, loss=0.5447174310684204
Iteration 118900, loss=0.36162686347961426
Iteration 119000, loss=0.5566026568412781
Iteration 119100, loss=0.04543126001954079
Iteration 119200, loss=0.5822457075119019
Iteration 119300, loss=0.7553011775016785
Iteration 119400, loss=0.5790321826934814
Iteration 119500, loss=0.2281011939048767
Iteration 119600, loss=0.49162596464157104
Iteration 119700, loss=0.7731022238731384
Iteration 119800, loss=1.1583564281463623
Iteration 119900, loss=0.6733025908470154
Iteration 120000, loss=0.9325286149978638
{'deaths': 0.2804322, 'icon': 0.28239048, 'their': 0.2833466, 'replacing': 0.29182494, 'be': 0.29545605, 'junta': 0.2994205, 'meters': 0.30070588, 'than': 0.30340514, 'two': 0.4545313, 'eight': 0.99999994}
Iteration 120100, loss=0.17498061060905457
Iteration 120200, loss=0.8038177490234375
Iteration 120300, loss=0.8327827453613281
Iteration 120400, loss=0.6988875269889832
Iteration 120500, loss=0.500729501247406
Iteration 120600, loss=0.4586522877216339
Iteration 120700, loss=0.7967837452888489
Iteration 120800, loss=0.6813414692878723
Iteration 120900, loss=0.3312286138534546
Iteration 121000, loss=0.9322989583015442
Iteration 121100, loss=0.6682369709014893
Iteration 121200, loss=0.6230943202972412
Iteration 121300, loss=0.8082208633422852
Iteration 121400, loss=0.8349327445030212
Iteration 121500, loss=0.7146933078765869
Iteration 121600, loss=1.0514466762542725
Iteration 121700, loss=0.495299369096756
Iteration 121800, loss=0.07100440561771393
Iteration 121900, loss=0.8574537634849548
Iteration 122000, loss=0.06818661838769913
Iteration 122100, loss=0.47058165073394775
Iteration 122200, loss=0.13704809546470642
Iteration 122300, loss=0.6351112723350525
Iteration 122400, loss=0.39737775921821594
Iteration 122500, loss=0.6787882447242737
Iteration 122600, loss=0.6500601172447205
Iteration 122700, loss=0.9224207401275635
Iteration 122800, loss=0.7610016465187073
Iteration 122900, loss=0.5883217453956604
Iteration 123000, loss=0.5654361844062805
Iteration 123100, loss=0.45866718888282776
Iteration 123200, loss=0.4241977632045746
Iteration 123300, loss=0.8680363893508911
Iteration 123400, loss=0.426573246717453
Iteration 123500, loss=0.5819294452667236
Iteration 123600, loss=0.6397548913955688
Iteration 123700, loss=0.6680048704147339
Iteration 123800, loss=0.33214280009269714
Iteration 123900, loss=0.6233837008476257
Iteration 124000, loss=1.1955901384353638
Iteration 124100, loss=0.42704686522483826
Iteration 124200, loss=0.5839066505432129
Iteration 124300, loss=0.4186878800392151
Iteration 124400, loss=0.2056417167186737
Iteration 124500, loss=0.8504736423492432
Iteration 124600, loss=0.9091460108757019
Iteration 124700, loss=0.585857093334198
Iteration 124800, loss=0.9495491981506348
Iteration 124900, loss=0.18731391429901123
Iteration 125000, loss=0.19183796644210815
Iteration 125100, loss=0.6985892653465271
Iteration 125200, loss=0.24655495584011078
Iteration 125300, loss=0.7809247970581055
Iteration 125400, loss=1.089778184890747
Iteration 125500, loss=0.5164318680763245
Iteration 125600, loss=0.4890707731246948
Iteration 125700, loss=0.9334231615066528
Iteration 125800, loss=0.7538936734199524
Iteration 125900, loss=0.19863161444664001
Iteration 126000, loss=0.5328330993652344
Iteration 126100, loss=0.6729646325111389
Iteration 126200, loss=1.046966314315796
Iteration 126300, loss=0.6549001336097717
Iteration 126400, loss=0.7616565227508545
Iteration 126500, loss=0.4861576557159424
Iteration 126600, loss=0.6457813382148743
Iteration 126700, loss=0.5561505556106567
Iteration 126800, loss=0.01650358736515045
Iteration 126900, loss=0.3329221308231354
Iteration 127000, loss=0.18020033836364746
Iteration 127100, loss=0.5261059999465942
Iteration 127200, loss=0.6116395592689514
Iteration 127300, loss=0.7143447399139404
Iteration 127400, loss=0.208297997713089
Iteration 127500, loss=0.5467913746833801
Iteration 127600, loss=0.5454496741294861
Iteration 127700, loss=0.42111438512802124
Iteration 127800, loss=0.3303591012954712
Iteration 127900, loss=0.273618221282959
Iteration 128000, loss=0.7769863605499268
Iteration 128100, loss=0.6352127194404602
Iteration 128200, loss=0.8316830396652222
Iteration 128300, loss=0.5572215914726257
Iteration 128400, loss=0.457279771566391
Iteration 128500, loss=0.7983372211456299
Iteration 128600, loss=0.7181224226951599
Iteration 128700, loss=1.6919540166854858
Iteration 128800, loss=0.5353946685791016
Iteration 128900, loss=0.9792013168334961
Iteration 129000, loss=0.6085614562034607
Iteration 129100, loss=0.3865528702735901
Iteration 129200, loss=0.7657323479652405
Iteration 129300, loss=0.03250868618488312
Iteration 129400, loss=0.8403763771057129
Iteration 129500, loss=0.5665804147720337
Iteration 129600, loss=0.8788706064224243
Iteration 129700, loss=0.5221521258354187
Iteration 129800, loss=0.63843834400177
Iteration 129900, loss=0.7645050883293152
Iteration 130000, loss=0.5830016136169434
{'nine': 0.2709835, 'theorem': 0.27896723, 'icon': 0.2801105, 'businessman': 0.28092194, 'his': 0.28874427, 'junta': 0.29332146, 'be': 0.31482288, 'than': 0.3162863, 'two': 0.48262691, 'eight': 1.0}
Iteration 130100, loss=0.5550093054771423
Iteration 130200, loss=0.5059406757354736
Iteration 130300, loss=0.6186634302139282
Iteration 130400, loss=0.424825519323349
Iteration 130500, loss=0.5730438828468323
Iteration 130600, loss=0.045144353061914444
Iteration 130700, loss=0.38724586367607117
Iteration 130800, loss=0.5700599551200867
Iteration 130900, loss=0.7776897549629211
Iteration 131000, loss=1.700958490371704
Iteration 131100, loss=0.2316562682390213
Iteration 131200, loss=0.5295029282569885
Iteration 131300, loss=0.659453809261322
Iteration 131400, loss=0.3812868297100067
Iteration 131500, loss=0.23038622736930847
Iteration 131600, loss=0.6290958523750305
Iteration 131700, loss=0.6332933902740479
Iteration 131800, loss=0.5705391764640808
Iteration 131900, loss=0.411710649728775
